Int. J. Comput. Support. Collab. Learn.
Comput. Support. Cooperative Work.
J. Comput. Virol. Hacking Tech.
Comput. Vis. Sci.
J. Comput. High. Educ.
Computing
Constraints An Int. J.
J. Cryptogr. Eng.
Cryptogr. Commun.
J. Cryptol.
Cybersecur.
Data Min. Knowl. Discov.
Data Sci. Eng.
Datenbank-Spektrum
Datenschutz und Datensicherheit
Des. Autom. Embed. Syst.
Des. Codes Cryptogr.
J. Digit. Imaging
Discret. Comput. Geom.
Discret. Event Dyn. Syst.
Distributed Parallel Databases
Distributed Comput.
Dyn. Games Appl.
Earth Sci. Informatics
Educ. Inf. Technol.
Trans. Edutainment
Electron. Commer. Res.
Electron. Mark.
J. Electron. Test.
Elektrotech. Informationstechnik
Empir. Softw. Eng.
Eng. Comput.
EPJ Data Sci.
Ethics Inf. Technol.
EURASIP J. Adv. Signal Process.
EURASIP J. Audio Speech Music. Process.
EURASIP J. Embed. Syst.
EURASIP J. Image Video Process.
EURASIP J. Inf. Secur.
EURASIP J. Wirel. Commun. Netw.
EURO J. Transp. Logist.
Eur. J. Inf. Syst.
Evol. Intell.
Evol. Syst.
Finance Stochastics
Formal Aspects Comput.
Formal Methods Syst. Des.
Found. Comput. Math.
Frontiers Comput. Sci.
Frontiers Inf. Technol. Electron. Eng.
Fuzzy Optim. Decis. Mak.
Genet. Program. Evolvable Mach.
J. Geogr. Syst.
GeoInformatica
J. Glob. Optim.
Graphs Comb.
J. Grid Comput.
J. Hardw. Syst. Secur.
Health Inf. Sci. Syst.
J. Heal. Informatics Res.
J. Heuristics
Trans. High Perform. Embed. Archit. Compil.
Trans. HiPEAC
HMD Prax. Wirtsch.
Hum. centric Comput. Inf. Sci.
Inform. Spektrum
Inf. Retr. J.
Inf. Syst. E Bus. Manag.
Inf. Syst. Frontiers
J. Inf. Technol. Tour.
Inf. Technol. Manag.
Innov. Syst. Softw. Eng.
J. Intell. Robotic Syst.
J. Intell. Inf. Syst.
J. Intell. Manuf.
Intell. Serv. Robotics
J. Internet Serv. Appl.
Int. J. Artif. Intell. Educ.
Int. J. Comput. Assist. Radiol. Surg.
Int. J. Comput. Vis.
Int. J. Data Sci. Anal.
Int. J. Fuzzy Syst.
Int. J. Game Theory
Int. J. Inf. Sec.
Int. J. Intell. Robotics Appl.
Int. J. Intell. Transp. Syst. Res.
Int. J. Mach. Learn. Cybern.
Int. J. Multim. Inf. Retr.
Int. J. Parallel Program.
Int. J. Soc. Robotics
Int. J. Speech Technol.
J. Supercomput.
Int. J. Syst. Assur. Eng. Manag.
Int. J. Wirel. Inf. Networks
Int. J. Digit. Libr.
Int. J. Document Anal. Recognit.
Int. J. Softw. Tools Technol. Transf.
Knowl. Inf. Syst.
Künstliche Intell.
Lang. Resour. Evaluation
Trans. Large Scale Data Knowl. Centered Syst.
Trans. Large-Scale Data- and Knowledge-Centered Systems
J. Log. Lang. Inf.
Logica Universalis
Logist. Res.
Mach. Learn.
Mach. Transl.
Mach. Vis. Appl.
J. Math. Imaging Vis.
Math. Methods Oper. Res.
Math. Program. Comput.
Math. Program.
Math. Comput. Sci.
Math. Control. Signals Syst.
Medical Biol. Eng. Comput.
J. Medical Syst.
Memetic Comput.
Minds Mach.
Mob. Networks Appl.
Multidimens. Syst. Signal Process.
Multim. Syst.
Multim. Tools Appl.
J. Multimodal User Interfaces
Nat. Comput.
J. Netw. Syst. Manag.
Netw. Model. Anal. Health Informatics Bioinform.
Neural Comput. Appl.
Neural Process. Lett.
Neuroinformatics
New Gener. Comput.
J. Nonlinear Sci.
Numer. Algorithms
Numerische Mathematik
Oper. Res.
Optim. Lett.
J. Optim. Theory Appl.
OR Spectr.
Order
Pattern Anal. Appl.
Trans. Pattern Lang. Program.
Trans. Pattern Languages of Programming
Peer Peer Netw. Appl.
Period. Math. Hung.
Pers. Ubiquitous Comput.
Trans. Petri Nets Other Model. Concurr.
Trans. Petri Nets and Other Models of Concurrency
J. Philos. Log.
Photonic Netw. Commun.
Probl. Inf. Transm.
Prod. Eng.
Program. Comput. Softw.
Prog. Artif. Intell.
Public Transp.
Quant. Biol.
Quantum Inf. Process.
Queueing Syst. Theory Appl.
J. Real Time Image Process.
Real Time Syst.
J. Reliab. Intell. Environ.
Requir. Eng.
Res. Pract. Technol. Enhanc. Learn.
Rev. Socionetwork Strateg.
Trans. Rough Sets
J. Sched.
Sci. Eng. Ethics
Sci. China Inf. Sci.
J. Sci. Comput.
Scientometrics
Serv. Oriented Comput. Appl.
J. Serv. Sci. Res.
SICS Softw.-Intensive Cyber Phys. Syst.
Signal Image Video Process.
J. Signal Process. Syst.
Smart Learn. Environ.
SN Comput. Sci.
Soc. Choice Welf.
Soc. Netw. Anal. Min.
Soft Comput.
Softw. Syst. Model.
J. Softw. Eng. Res. Dev.
Softw. Qual. J.
Stat. Methods Appl.
Stat. Comput.
Stud Logica
Swarm Intell.
Synth.
J. Syst. Sci. Complex.
Technol. Knowl. Learn.
Telecommun. Syst.
Theory Biosci.
Theory Comput. Syst.
Univers. Access Inf. Soc.
User Model. User Adapt. Interact.
Vietnam. J. Comput. Sci.
Virtual Real.
Vis. Comput.
Vis. Comput. Ind. Biomed. Art
J. Vis.
VLDB J.
Wirel. Networks
Wirel. Pers. Commun.
Wirtschaftsinformatik Manag.
World Wide Web
Br. J. Educ. Technol.
Cogn. Sci.
Comput. Math. Methods
J. Comput. Chem.
Comput. Intell.
Comput. Aided Civ. Infrastructure Eng.
Comput. Animat. Virtual Worlds
Comput. Appl. Eng. Educ.
J. Comput. Assist. Learn.
Comput. Graph. Forum
Concurr. Comput. Pract. Exp.
Decis. Sci.
Trans. Emerg. Telecommun. Technol.
Expert Syst. J. Knowl. Eng.
J. Field Robotics
Trans. GIS
J. Graph Theory
Inf. Syst. J.
Intell. Syst. Account. Finance Manag.
Internet Technol. Lett.
Int. J. Circuit Theory Appl.
Int. J. Commun. Syst.
Int. J. Imaging Syst. Technol.
Int. J. Intell. Syst.
Int. J. Netw. Manag.
Int. J. Satell. Commun. Netw.
Lang. Linguistics Compass
Learn. Publ.
J. Lond. Math. Soc.
Math. Log. Q.
Networks
Numer. Linear Algebra Appl.
Int. Trans. Oper. Res.
Qual. Reliab. Eng. Int.
Quantum Eng.
Random Struct. Algorithms
Secur. Priv.
J. Softw. Evol. Process.
Softw. Pract. Exp.
Softw. Test. Verification Reliab.
Stat. Anal. Data Min.
Syst. Eng.
J. Assoc. Inf. Sci. Technol.
Top. Cogn. Sci.
Wiley Interdiscip. Rev. Data Min. Knowl. Discov.
IEEE Access
IEEE Ann. Hist. Comput.
Bell Labs Tech. J.
Big Data Min. Anal.
IEEE J. Biomed. Health Informatics
IEEE Trans. Biom. Behav. Identity Sci.
IEEE Trans. Cogn. Dev. Syst.
J. Commun. Networks
IEEE Commun. Lett.
IEEE Commun. Mag.
IEEE Commun. Stand. Mag.
IEEE Commun. Surv. Tutorials
IEEE Comput. Intell. Mag.
IEEE Comput. Archit. Lett.
IEEE Computer Graphics and Applications
Computer
Comput. Sci. Eng.
IEEE Consumer Electron. Mag.
IEEE Control. Syst. Lett.
IEEE Des. Test
IEEE Embed. Syst. Lett.
IEEE Trans. Games
IEEE Geosci. Remote. Sens. Lett.
IEEE Trans. Hum. Mach. Syst.
IBM J. Res. Dev.
IEEE CAA J. Autom. Sinica
IEEE Trans. Inf. Theory
IEEE Instrum. Meas. Mag.
IEEE Intell. Syst.
IEEE Intell. Transp. Syst. Mag.
IEEE Trans. Intell. Transp. Syst.
IEEE Internet Comput.
IEEE Internet Things J.
IEEE Internet Things Mag.
IT Prof.
IEEE J. Emerg. Sel. Topics Circuits Syst.
IEEE J. Sel. Areas Commun.
IEEE J. Sel. Top. Appl. Earth Obs. Remote. Sens.
IEEE J. Sel. Top. Signal Process.
IEEE J. Solid State Circuits
IEEE Micro
IEEE Multim.
IEEE Netw.
IEEE Trans. Neural Networks Learn. Syst.
IEEE Open J. Comput. Soc.
IEEE Pervasive Comput.
Rev. Iberoam. de Tecnol. del Aprendiz.
IEEE Robotics Autom. Mag.
IEEE Robotics Autom. Lett.
IEEE Trans. Robotics
IEEE Secur. Priv.
IEEE J. Sel. Areas Inf. Theory
IEEE Signal Process. Lett.
IEEE Signal Process. Mag.
IEEE Trans. Signal Process.
IEEE Softw.
IEEE Syst. J.
IEEE Technol. Soc. Mag.
IEEE Trans. Aerosp. Electron. Syst.
IEEE Trans. Affect. Comput.
IEEE ACM Trans. Audio Speech Lang. Process.
IEEE Trans. Autom. Control.
IEEE Trans Autom. Sci. Eng.
IEEE Trans. Big Data
IEEE Trans. Biomed. Circuits Syst.
IEEE Trans. Biomed. Eng.
IEEE Trans. Broadcast.
IEEE Trans. Circuits Syst. Video Technol.
IEEE Trans. Cloud Comput.
IEEE Trans. Cogn. Commun. Netw.
IEEE Trans. Commun.
IEEE ACM Trans. Comput. Biol. Bioinform.
IEEE Trans. Computational Imaging
IEEE Trans. Comput. Soc. Syst.
IEEE Trans. Comput. Aided Des. Integr. Circuits Syst.
IEEE Trans. Computers
IEEE Trans. Consumer Electron.
IEEE Trans. Control. Netw. Syst.
IEEE Trans. Control. Syst. Technol.
IEEE Trans. Cybern.
IEEE Trans. Dependable Secur. Comput.
IEEE Trans. Educ.
IEEE Trans. Emerg. Top. Comput. Intell.
IEEE Trans. Emerg. Top. Comput.
IEEE Trans. Engineering Management
IEEE Trans. Evol. Comput.
IEEE Trans. Fuzzy Syst.
IEEE Trans. Geosci. Remote. Sens.
IEEE Trans. Green Commun. Netw.
IEEE Trans. Haptics
IEEE Trans. Image Process.
IEEE Trans. Ind. Electron.
IEEE Trans. Ind. Informatics
IEEE Trans. Inf. Forensics Secur.
IEEE Trans. Instrum. Meas.
IEEE Trans. Intell. Veh.
IEEE Trans. Knowl. Data Eng.
IEEE Trans. Learn. Technol.
IEEE Trans. Medical Imaging
IEEE Trans. Mob. Comput.
IEEE Trans. Mol. Biol. Multi Scale Commun.
IEEE Trans. Multim.
IEEE Trans. Netw. Serv. Manag.
IEEE Trans. Netw. Sci. Eng.
IEEE Trans. Parallel Distributed Syst.
IEEE Trans. Pattern Anal. Mach. Intell.
IEEE Trans. Prof. Commun.
IEEE Trans. Reliab.
IEEE Trans. Serv. Comput.
IEEE Trans. Signal Inf. Process. over Networks
IEEE Trans. Smart Grid
IEEE Trans. Software Eng.
IEEE Trans. Sustain. Comput.
IEEE Trans. Syst. Man Cybern. Syst.
IEEE Trans. Veh. Technol.
IEEE Trans. Vis. Comput. Graph.
IEEE Trans. Wirel. Commun.
IEEE Veh. Technol. Mag.
IEEE Trans. Very Large Scale Integr. Syst.
IEEE Wirel. Commun. Lett.
IEEE Wirel. Commun.
